id,classificationMarking,obTime,idOnOrbit,satNo,trackId,origSensorId,uct,ra,declination,senlat,senlon,senalt,expDuration,mag,source,dataMode,createdAt,createdBy,referenceFrame,senReferenceFrame,origNetwork,type,idSensor,azimuth,azimuthUnc,elevation,elevationUnc,range,raUnc,declinationUnc,magUnc,solarPhaseAngle,penumbra,efg,ds50_utc,asObId,XA_OBSRES_AZ,XA_OBSRES_EL,XA_OBSRES_RANGE,XA_OBSRES_HEIGHT,XA_OBSRES_BETA,XA_OBSRES_DELTAT,XA_OBSRES_VMAG,XA_OBSRES_AGE,XA_OBSRES_SU,XA_OBSRES_REVNUM,XA_OBSRES_RNGRATE,XA_OBSRES_ASTAT,XA_OBSRES_OBSTYPE,XA_OBSRES_SATANOM,XA_OBSRES_SATELEV,XA_OBSRES_SATCAT,XA_OBSRES_OBSTIME,XA_OBSRES_OBSAZ,XA_OBSRES_OBSEL,XA_OBSRES_VELANG,XA_OBSRES_ANGMOM,XA_OBSRES_RA,XA_OBSRES_DEC,XA_OBSRES_POSX,XA_OBSRES_POSY,XA_OBSRES_POSZ,XA_OBSRES_VELX,XA_OBSRES_VELY,XA_OBSRES_VELZ,XA_OBSRES_OBSRNG,XA_OBSRES_OBSRA,XA_OBSRES_OBSDEC,XA_OBSRES_LON,XA_OBSRES_POSU,XA_OBSRES_POSV,XA_OBSRES_POSW,XA_OBSRES_CHI,XA_OBSRES_ANGSEP,XA_OBSRES_TDOA,XA_OBSRES_FDOA
ef98169c-81a0-4451-b46c-f0148607427d,U//PR-PPEC-OBS,2025-04-30 04:24:03.127392+00:00,48340.0,48340.0,,,,67.757179,55.858787,38.994194,-104.6365,2.237,0.089405,9.600999999999999,PPEC,REAL,2025-04-30T04:45:16.213Z,system.pinepark,,,OPS1,OPTICAL,PPEC-0288,325.985939,0.002,21.202764,0.002,2168.7,0.002,0.002,0.34400000000000003,132.722,0.0,"[-1254.7036537738138, -4804.332474079859, 3993.2226509886527]",27514.18336953,1.0383843100483407e+18,-0.3764369307194885,-0.0017423346810341196,-0.14867642068902406,-0.02847619036213894,0.0,0.030162426182197694,13.28193501019566,0.9785735062905587,60.64573381263768,19652.0,0.0,0.0,9.0,59.78954218754654,21.207297142785666,4.0,27514.1833571,325.7699642549767,21.20555480810463,0.0,0.0,0.21924054182953182,-0.2740401525445971,-4.599455203059733,10.961036063108168,-5.924530149205566,0.0,0.0,0.0,2168.125206227338,68.49874553940428,55.7593695213153,-0.11660023550007281,-0.10914199975014327,-13.281093526304502,1.4654943925052066e-13,0.0,0.35095008293804525,0.0,0.0
2a31ad82-5100-4365-8bbb-d992e8bd4445,U//PR-PPEC-OBS,2025-04-30 04:24:02.053440+00:00,48340.0,48340.0,,,,67.983358,55.70475,38.994194,-104.6365,2.237,0.089405,9.631,PPEC,REAL,2025-04-30T04:45:16.211Z,system.pinepark,,,OPS1,OPTICAL,PPEC-0288,325.769968,0.002,21.20558,0.002,2168.4,0.002,0.002,0.41200000000000003,132.752,0.0,"[-1254.7036537738138, -4804.332474079859, 3993.2226509886527]",27514.1833571,1.0383842000483407e+18,-0.3760588918989423,-0.002725303243992879,-0.07007818919502175,-0.011149630574121206,-3.1805546814635168e-15,0.030123457839128922,13.264599953652736,0.978551146308746,60.53638902264244,19652.0,0.0,0.0,9.0,59.65468259872063,21.2133273059263,4.0,27514.18333474,325.3818188028557,21.210602002682307,0.0,0.0,0.21729919793609298,-0.2751243455413176,-4.588740899703225,10.945636034791733,-5.923012724206274,0.0,0.0,0.0,2167.698777473167,68.90016904492892,55.48098345079874,-0.11606743956764376,-0.09159848189084219,-13.264131358666694,-1.0604850331219495e-12,0.0,0.35059075994766503,0.0,0.0
ced52d21-ec34-423a-84e5-94eeddbfc81a,U//PR-PPEC-OBS,2025-04-30 04:24:00.121536+00:00,48340.0,48340.0,,,,68.386205,55.427278,38.994194,-104.6365,2.237,0.089405,9.873,PPEC,REAL,2025-04-30T04:45:16.210Z,system.pinepark,,,OPS1,OPTICAL,PPEC-0288,325.381823,0.002,21.210627,0.002,2167.9,0.002,0.002,0.365,132.802,0.0,"[-1254.7036537738138, -4804.332474079859, 3993.2226509886527]",27514.18333474,1.0383840100483407e+18,-0.37605711437043954,-0.0036132572582608952,-0.03608667446843215,-0.017601292935510437,6.3611093629270335e-15,0.030119622627449587,13.262961934291276,0.9785387163101404,60.47560254715635,19652.0,0.0,0.0,9.0,59.57970670150642,21.216086842069334,4.0,27514.18332230999,325.16575256216686,21.21247358481107,0.0,0.0,0.21608806922204046,-0.27607771350679033,-4.575719400650996,10.941018439366871,-5.938163408757646,0.0,0.0,0.0,2167.4819175382663,69.12035979165154,55.32509191185752,-0.11584084825645391,-0.09797007355954701,-13.262551755143305,1.1226575225009583e-12,0.0,0.35059163081590955,0.0,0.0
723f6d3e-a825-403d-ba87-144a7b9c160c,U//PR-PPEC-OBS,2025-04-30 04:23:59.047583+00:00,48340.0,48340.0,,,,68.607196,55.271889,38.994194,-104.6365,2.237,0.089405,9.523,PPEC,REAL,2025-04-30T04:45:16.208Z,system.pinepark,,,OPS1,OPTICAL,PPEC-0288,325.165757,0.002,21.212499,0.002,2167.6,0.002,0.002,0.387,132.83,0.0,"[-1254.7036537738138, -4804.332474079859, 3993.2226509886527]",27514.18332230999,1.0383839000483407e+18,-0.37811104672185275,-0.004591316456108546,-0.003666501616707619,-0.02709450325393246,-3.1805546814635168e-15,0.030281205294633975,13.334195437956208,0.9785262863297248,60.41481523788073,19652.0,0.0,0.0,9.0,59.504726156515844,21.218422420216434,4.0,27514.18330988,324.94757604709787,21.213831103760327,0.0,0.0,0.21600162855423638,-0.2785808983049976,-4.585938830618943,10.995975129130784,-5.988309092439522,0.0,0.0,0.0,2167.284860177629,69.34060435769808,55.16710844750474,-0.11624887615519697,-0.10775852682920561,-13.333811828773152,-3.708144902248023e-13,0.0,0.35251324569582226,0.0,0.0
db0d2407-e542-484c-aafb-9c75cd52e05c,U//PR-PPEC-OBS,2025-04-30 04:23:57.973632+00:00,48340.0,48340.0,,,,68.828253,55.114409,38.994194,-104.6365,2.237,0.089405,9.574,PPEC,REAL,2025-04-30T04:45:16.206Z,system.pinepark,,,OPS1,OPTICAL,PPEC-0288,324.947579,0.002,21.213856,0.002,2167.4,0.002,0.002,0.501,132.858,0.0,"[-1254.7036537738138, -4804.332474079859, 3993.2226509886527]",27514.18330988,1.0383837900483407e+18,-0.37729095372031113,-0.005182138821979208,0.026679124416747798,-0.02698332339827513,3.1805546814635168e-15,0.030213715688866938,13.304470284155867,0.9785163463347999,60.36620423660965,19652.0,0.0,0.0,9.0,59.44476246944584,21.219984848937806,4.0,27514.18329994,324.77553157148327,21.214802710115826,0.0,0.0,0.21466258726147264,-0.2786562211677607,-4.56892721632903,10.96968258049992,-5.983623046078719,0.0,0.0,0.0,2167.147082919495,69.5131083722963,55.04230356221153,-0.1158210227627876,-0.10743690676991857,-13.30418106813282,5.32018873400375e-13,0.0,0.35175399138253727,0.0,0.0
eef54eb5-20ec-4dcc-ad26-88b7afa8c024,U//PR-PPEC-OBS,2025-04-30 04:23:57.114816+00:00,48340.0,48340.0,,,,69.001399,54.989999,38.994194,-104.6365,2.237,0.089405,10.059,PPEC,REAL,2025-04-30T04:45:16.204Z,system.pinepark,,,OPS1,OPTICAL,PPEC-0288,324.775535,0.002,21.214829,0.002,2167.2,0.002,0.002,0.482,132.879,0.0,"[-1254.7036537738138, -4804.332474079859, 3993.2226509886527]",27514.18329994,1.0383837100483407e+18,-0.376433094479007,-0.006193594547485934,0.05679375289506163,-0.03973813305542915,0.0,0.030143493596706518,13.273674454374166,0.9785039063426666,60.30536630550005,19652.0,0.0,0.0,9.0,59.36971336367328,21.22155776243786,4.0,27514.1832875,324.56000751639357,21.215364167890375,0.0,0.0,0.2128812769875462,-0.2790317482840452,-4.541963015851252,10.939877377241828,-5.990522431002319,0.0,0.0,0.0,2166.9860604274063,69.72710747605969,54.88534901372602,-0.11534148554201806,-0.1199607414493693,-13.273368580857724,3.3173463975799677e-13,0.0,0.3509682254658459,0.0,0.0
a20c96cc-07de-4694-b8a2-dc1f5c0a4cef,U//PR-PPEC-OBS,2025-04-30 04:23:56.040000+00:00,48340.0,48340.0,,,,69.216207,54.833535,38.994194,-104.6365,2.237,0.089405,9.864,PPEC,REAL,2025-04-30T04:45:16.202Z,system.pinepark,,,OPS1,OPTICAL,PPEC-0288,324.560012,0.002,21.215388,0.002,2167.0,0.002,0.002,0.417,132.906,0.0,"[-1254.7036537738138, -4804.332474079859, 3993.2226509886527]",27514.1832875,1.0383836000483407e+18,-0.3770650354884759,-0.006131506069250727,0.11830160871859628,-0.0007235116027691457,-3.1805546814635168e-15,0.030193160103101125,13.295169152345936,0.9784914963493065,60.244674164643556,19652.0,0.0,0.0,9.0,59.29484093574961,21.22270297852156,4.0,27514.18327509,324.34347578253335,21.21657147245231,0.0,0.0,0.21280194379614104,-0.27982768856139156,-4.564744775417239,10.961933574374143,-5.9809659752882,0.0,0.0,0.0,2166.8782439138454,69.94167610159946,54.72783943322684,-0.11532114222401901,-0.08098690235452377,-13.295347971109752,-4.591882429849647e-13,0.0,0.35155334376699027,0.0,0.0
f44ddac8-d0c2-471e-a2da-e21a74898747,U//PR-PPEC-OBS,2025-04-30 04:23:54.967776+00:00,48340.0,48340.0,,,,69.431585,54.676518,38.994194,-104.6365,2.237,0.089405,9.848,PPEC,REAL,2025-04-30T04:45:16.200Z,system.pinepark,,,OPS1,OPTICAL,PPEC-0288,324.343479,0.002,21.216597,0.002,2166.8,0.002,0.002,0.399,132.931,0.0,"[-1254.7036537738138, -4804.332474079859, 3993.2226509886527]",27514.18327509,1.0383834900483407e+18,-0.3768605977931687,-0.006641107823243064,0.1512220081375053,0.003582338384527607,-3.1805546814635168e-15,0.03017668864815812,13.287876793731442,0.9784815363527741,60.1959632805743,19652.0,0.0,0.0,9.0,59.234746918590936,21.2233156911517,4.0,27514.18326513,324.17037861690744,21.21667458332846,0.0,0.0,0.21189972989620645,-0.28028321653130644,-4.558040630519827,10.954844719798984,-5.983084033055093,0.0,0.0,0.0,2166.7906988509476,70.11106554468755,54.60123404332688,-0.11509016357533142,-0.07658615488638354,-13.288182205699007,2.0872192862952943e-13,0.0,0.35137120646450687,0.0,0.0
cf84b954-1839-4cf0-8a63-13ed8118146d,U//PR-PPEC-OBS,2025-04-30 04:23:54.107232+00:00,48340.0,48340.0,,,,69.601627,54.550302,38.994194,-104.6365,2.237,0.089405,9.831,PPEC,REAL,2025-04-30T04:45:16.198Z,system.pinepark,,,OPS1,OPTICAL,PPEC-0288,324.170382,0.002,21.216699,0.002,2166.7,0.002,0.002,0.547,132.952,0.0,"[-1254.7036537738138, -4804.332474079859, 3993.2226509886527]",27514.18326513,1.0383834100483407e+18,-0.37793901068218033,-0.00790391173655775,0.17603320435475875,-0.01936709336208837,-3.1805546814635168e-15,0.030263731435731873,13.326389170866085,0.9784691163622483,60.13522059286066,19652.0,0.0,0.0,9.0,59.15980682568415,21.22369731590375,4.0,27514.18325271,323.95316861342974,21.215793404167194,0.0,0.0,0.21105472161541386,-0.2822094920259217,-4.5485700217905105,10.980425037251962,-6.029057286422358,0.0,0.0,0.0,2166.6845463490786,70.3211045112913,54.4415475704388,-0.11521177593988341,-0.09966017030511853,-13.326620834077122,-7.061018436615996e-14,0.0,0.3524029779902126,0.0,0.0
23aee20a-c0e2-43a1-aa95-56dd9579a8fb,U//PR-PPEC-OBS,2025-04-30 04:23:53.034144+00:00,48340.0,48340.0,,,,69.812491,54.391099,38.994194,-104.6365,2.237,0.089405,10.15,PPEC,REAL,2025-04-30T04:45:16.196Z,system.pinepark,,,OPS1,OPTICAL,PPEC-0288,323.953173,0.002,21.215818,0.002,2166.6,0.002,0.002,0.528,132.977,0.0,"[-1254.7036537738138, -4804.332474079859, 3993.2226509886527]",27514.18325271,1.0383833000483407e+18,-0.37768974164619207,-0.00868173734408624,0.2012744964230082,-0.027795144335012362,0.0,0.030244830483826996,13.318141434353706,0.9784591763636854,60.08660618862285,19652.0,0.0,0.0,9.0,59.099827793216015,21.22369685429154,4.0,27514.18324277,323.7804249491971,21.215015116947452,0.0,0.0,0.20992829587178263,-0.28278310210587415,-4.533711405266331,10.970346897830723,-6.040529090074415,0.0,0.0,0.0,2166.620374371601,70.48709583260087,54.31435500033941,-0.11497245394429001,-0.10798779373756151,-13.318385055607346,-9.814371537686384e-14,0.0,0.3521899124781295,0.0,0.0
c8428b1b-3cf8-45bd-bc94-b88d46fd37b3,U//PR-PPEC-OBS,2025-04-30 04:23:52.175328+00:00,48340.0,48340.0,,,,69.979139,54.264289,38.994194,-104.6365,2.237,0.089405,9.643,PPEC,REAL,2025-04-30T04:45:16.194Z,system.pinepark,,,OPS1,OPTICAL,PPEC-0288,323.780428,0.002,21.21504,0.002,2166.5,0.002,0.002,0.561,132.997,0.0,"[-1254.7036537738138, -4804.332474079859, 3993.2226509886527]",27514.18324277,1.0383832100483407e+18,-0.3761589941602774,-0.00928681783984497,0.2413796443465032,-0.022459137014978488,0.0,0.030124184654733613,13.26496013102484,0.9784467463687179,60.02581291862074,19652.0,0.0,0.0,9.0,59.024820500709346,21.223313493521534,4.0,27514.18323034,323.5656096730472,21.214026675681687,0.0,0.0,0.20812002074128236,-0.28236764388718666,-4.510297279880433,10.925145346151112,-6.023191252600554,0.0,0.0,0.0,2166.5679380972206,70.69233608884238,54.15599138241954,-0.11430638720980824,-0.10230748083875607,-13.265366501992787,-2.1538326677728037e-13,0.0,0.35078051071741473,0.0,0.0
6d21471a-7ab7-4837-b444-18c343d31957,U//PR-PPEC-OBS,2025-04-30 04:23:51.101376+00:00,48340.0,48340.0,,,,70.185196,54.106399,38.994194,-104.6365,2.237,0.089405,9.777,PPEC,REAL,2025-04-30T04:45:16.193Z,system.pinepark,,,OPS1,OPTICAL,PPEC-0288,323.565613,0.002,21.214052,0.002,2166.4,0.002,0.002,0.579,133.021,0.0,"[-1254.7036537738138, -4804.332474079859, 3993.2226509886527]",27514.18323034,1.0383831100483407e+18,-0.3766186067940976,-0.009869367978150802,0.2849229802649725,-0.013779686745961675,0.0,0.030163714440213835,13.282277358641283,0.9784343163664744,59.965018695022664,19652.0,0.0,0.0,9.0,58.94980958967442,21.22250465683396,4.0,27514.18321791,323.34878908956745,21.212635288855807,0.0,0.0,0.2074724117194052,-0.2833977440219823,-4.512967947184734,10.938600502158579,-6.035220074074459,0.0,0.0,0.0,2166.540358803093,70.89775564665986,53.995707700662024,-0.11424823638921566,-0.09364496461635063,-13.28288269169212,3.6903813338540203e-13,0.0,0.3512273169049353,0.0,0.0
